data_source,area_label,naics_custom,naics_custom_label,measure,yr,lvl,gyy,dyy,hover_label
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2020,269383,0.02995626041873778,7835,"Seattle MD<br>2020: 269.4k, 3.0%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2021,266848,-0.00941039338042859,-2535,"Seattle MD<br>2021: 266.8k, -0.9%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2002,205924,NA,NA,NA
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2003,204092,-0.00889648608224391,-1832,"Seattle MD<br>2003: 204.1k, -0.9%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2004,205376,0.00629128040295556,1284,"Seattle MD<br>2004: 205.4k, 0.6%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2005,208016,0.01285447179806786,2640,"Seattle MD<br>2005: 208.0k, 1.3%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2006,210940,0.01405661102992073,2924,"Seattle MD<br>2006: 210.9k, 1.4%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2007,213243.6666666667,0.010920956986189,2303.666666666686,"Seattle MD<br>2007: 213.2k, 1.1%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2008,214919.16666666663,0.00785720873304551,1675.499999999971,"Seattle MD<br>2008: 214.9k, 0.8%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2009,201853,-0.06079572552471268,-13066.166666666655,"Seattle MD<br>2009: 201.9k, -6.1%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2010,200266,-0.00786215711433568,-1587,"Seattle MD<br>2010: 200.3k, -0.8%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2011,204108,0.01918448463543476,3842,"Seattle MD<br>2011: 204.1k, 1.9%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2012,210354,0.03060144629313899,6246,"Seattle MD<br>2012: 210.4k, 3.1%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2013,218796,0.04013234832710566,8442,"Seattle MD<br>2013: 218.8k, 4.0%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2014,227957,0.04187005246896658,9161,"Seattle MD<br>2014: 228.0k, 4.2%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2015,235970,0.03515136626644488,8013,"Seattle MD<br>2015: 236.0k, 3.5%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2016,243628,0.0324532779590625,7658,"Seattle MD<br>2016: 243.6k, 3.2%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2017,256819,0.0541440228545158,13191,"Seattle MD<br>2017: 256.8k, 5.4%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2018,261754,0.01921586798484531,4935,"Seattle MD<br>2018: 261.8k, 1.9%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2019,267595,0.02231484523636706,5841,"Seattle MD<br>2019: 267.6k, 2.2%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2020,264903,-0.01005997869915353,-2692,"Seattle MD<br>2020: 264.9k, -1.0%"
ESD,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Average Annual Employment,2021,272746,0.02960706371766264,7843,"Seattle MD<br>2021: 272.7k, 3.0%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2000,211340,NA,NA,NA
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2001,213353,0.00952493612188898,2013,"Seattle MD<br>2001: 213.4k, 1.0%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2002,201003,-0.05788528869994802,-12350,"Seattle MD<br>2002: 201.0k, -5.8%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2003,198238,-0.01375601359183698,-2765,"Seattle MD<br>2003: 198.2k, -1.4%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2004,198092,-7.364884633622726e-4,-146,"Seattle MD<br>2004: 198.1k, -0.1%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2005,206200,0.04093047674817751,8108,"Seattle MD<br>2005: 206.2k, 4.1%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2006,204747,-0.00704655674102816,-1453,"Seattle MD<br>2006: 204.7k, -0.7%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2007,215620,0.05310456319262302,10873,"Seattle MD<br>2007: 215.6k, 5.3%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2008,220647,0.02331416380669693,5027,"Seattle MD<br>2008: 220.6k, 2.3%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2009,199530,-0.09570490421351752,-21117,"Seattle MD<br>2009: 199.5k, -9.6%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2010,193240,-0.03152408159174058,-6290,"Seattle MD<br>2010: 193.2k, -3.2%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2011,196658,0.01768784930656175,3418,"Seattle MD<br>2011: 196.7k, 1.8%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2012,202412,0.02925891649462508,5754,"Seattle MD<br>2012: 202.4k, 2.9%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2013,210805,0.04146493290911612,8393,"Seattle MD<br>2013: 210.8k, 4.1%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2014,221136,0.04900737648537756,10331,"Seattle MD<br>2014: 221.1k, 4.9%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2015,229842,0.03936943781202529,8706,"Seattle MD<br>2015: 229.8k, 3.9%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2016,234635,0.02085345585228104,4793,"Seattle MD<br>2016: 234.6k, 2.1%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2017,246020,0.04852217273637782,11385,"Seattle MD<br>2017: 246.0k, 4.9%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2018,254816,0.03575319079749617,8796,"Seattle MD<br>2018: 254.8k, 3.6%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2019,259395,0.01796982921009671,4579,"Seattle MD<br>2019: 259.4k, 1.8%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2020,267029,0.02943001985389082,7634,"Seattle MD<br>2020: 267.0k, 2.9%"
PSRC,Seattle MD,"42, 44-45",Retail and Wholesale Trade,Mar Employment,2021,265582,-0.00541888708717031,-1447,"Seattle MD<br>2021: 265.6k, -0.5%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2002,451801,NA,NA,NA
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2003,447617,-0.00926071434104836,-4184,"Seattle MD<br>2003: 447.6k, -0.9%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2004,454342,0.015024004897043586,6725,"Seattle MD<br>2004: 454.3k, 1.5%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2005,469314,0.03295314982986386,14972,"Seattle MD<br>2005: 469.3k, 3.3%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2006,486445,0.03650221386960539,17131,"Seattle MD<br>2006: 486.4k, 3.7%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2007,503929.5,0.0359434262866305,17484.5,"Seattle MD<br>2007: 503.9k, 3.6%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2008,512154.83333333326,0.016322389011425686,8225.333333333256,"Seattle MD<br>2008: 512.2k, 1.6%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2009,480275,-0.06224647559380625,-31879.833333333256,"Seattle MD<br>2009: 480.3k, -6.2%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2010,479330,-0.001967622716152251,-945,"Seattle MD<br>2010: 479.3k, -0.2%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2011,492449,0.02736945319508477,13119,"Seattle MD<br>2011: 492.4k, 2.7%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2012,509416,0.03445432928079861,16967,"Seattle MD<br>2012: 509.4k, 3.4%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2013,527744,0.03597845375881392,18328,"Seattle MD<br>2013: 527.7k, 3.6%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2014,547741,0.037891477686150754,19997,"Seattle MD<br>2014: 547.7k, 3.8%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2015,567488,0.03605171057123724,19747,"Seattle MD<br>2015: 567.5k, 3.6%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2016,590154,0.03994093267170418,22666,"Seattle MD<br>2016: 590.2k, 4.0%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2017,616768,0.04509670357228801,26614,"Seattle MD<br>2017: 616.8k, 4.5%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2018,635131,0.029772945418698793,18363,"Seattle MD<br>2018: 635.1k, 3.0%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2019,658002,0.036009894021863165,22871,"Seattle MD<br>2019: 658.0k, 3.6%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2020,655200,-0.0042583457193139385,-2802,"Seattle MD<br>2020: 655.2k, -0.4%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Average Annual Employment,2021,681005,0.039384920634920606,25805,"Seattle MD<br>2021: 681.0k, 3.9%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2002,446076,NA,NA,NA
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2003,439551,-0.014627552255669474,-6525,"Seattle MD<br>2003: 439.6k, -1.5%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2004,443997,0.01011486721677346,4446,"Seattle MD<br>2004: 444.0k, 1.0%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2005,455834,0.026660090045653506,11837,"Seattle MD<br>2005: 455.8k, 2.7%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2006,471573,0.03452792025167062,15739,"Seattle MD<br>2006: 471.6k, 3.5%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2007,494670,0.04897863109211098,23097,"Seattle MD<br>2007: 494.7k, 4.9%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2008,508577,0.028113691956253684,13907,"Seattle MD<br>2008: 508.6k, 2.8%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2009,483771,-0.048775308360385905,-24806,"Seattle MD<br>2009: 483.8k, -4.9%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2010,468958,-0.030619859396284643,-14813,"Seattle MD<br>2010: 469.0k, -3.1%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2011,480914,0.0254948204316805,11956,"Seattle MD<br>2011: 480.9k, 2.5%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2012,496241,0.03187056313602854,15327,"Seattle MD<br>2012: 496.2k, 3.2%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2013,514871,0.03754224257971428,18630,"Seattle MD<br>2013: 514.9k, 3.8%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2014,534288,0.03771235901808412,19417,"Seattle MD<br>2014: 534.3k, 3.8%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2015,553624,0.03619021950708223,19336,"Seattle MD<br>2015: 553.6k, 3.6%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2016,576899,0.04204116873545938,23275,"Seattle MD<br>2016: 576.9k, 4.2%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2017,602968,0.045188152518898406,26069,"Seattle MD<br>2017: 603.0k, 4.5%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2018,624151,0.035131217577052176,21183,"Seattle MD<br>2018: 624.2k, 3.5%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2019,643047,0.030274725186693496,18896,"Seattle MD<br>2019: 643.0k, 3.0%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2020,667290,0.03770019920783385,24243,"Seattle MD<br>2020: 667.3k, 3.8%"
ESD,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2021,664367,-0.004380404321958964,-2923,"Seattle MD<br>2021: 664.4k, -0.4%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2000,459265,NA,NA,NA
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2001,466079,0.014836750024495693,6814,"Seattle MD<br>2001: 466.1k, 1.5%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2002,436579,-0.06329399093286758,-29500,"Seattle MD<br>2002: 436.6k, -6.3%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2003,429016,-0.017323325217200147,-7563,"Seattle MD<br>2003: 429.0k, -1.7%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2004,430140,0.002619948906334546,1124,"Seattle MD<br>2004: 430.1k, 0.3%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2005,452230,0.05135537266936341,22090,"Seattle MD<br>2005: 452.2k, 5.1%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2006,454459,0.0049289078566217,2229,"Seattle MD<br>2006: 454.5k, 0.5%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2007,482639,0.06200779388239641,28180,"Seattle MD<br>2007: 482.6k, 6.2%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2008,500087,0.03615124347597276,17448,"Seattle MD<br>2008: 500.1k, 3.6%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2009,469854,-0.0604554807463501,-30233,"Seattle MD<br>2009: 469.9k, -6.0%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2010,453604,-0.034585211576362074,-16250,"Seattle MD<br>2010: 453.6k, -3.5%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2011,462487,0.01958316064232246,8883,"Seattle MD<br>2011: 462.5k, 2.0%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2012,480166,0.03822593932369989,17679,"Seattle MD<br>2012: 480.2k, 3.8%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2013,496548,0.03411736774365526,16382,"Seattle MD<br>2013: 496.5k, 3.4%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2014,516573,0.040328427463206085,20025,"Seattle MD<br>2014: 516.6k, 4.0%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2015,536828,0.03921033426059828,20255,"Seattle MD<br>2015: 536.8k, 3.9%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2016,555377,0.03455296668579133,18549,"Seattle MD<br>2016: 555.4k, 3.5%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2017,580736,0.04566087540535535,25359,"Seattle MD<br>2017: 580.7k, 4.6%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2018,600338,0.03375371941811767,19602,"Seattle MD<br>2018: 600.3k, 3.4%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2019,621842,0.03581982150055474,21504,"Seattle MD<br>2019: 621.8k, 3.6%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2020,653184,0.05040187057162426,31342,"Seattle MD<br>2020: 653.2k, 5.0%"
PSRC,Seattle MD,"42, 44-45, 51, 54-56","NAICS with main PET contributors",Mar Employment,2021,653879,0.001064018714481696,695,"Seattle MD<br>2021: 653.9k, 0.1%"
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2002,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2003,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2004,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2005,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2006,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2007,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2008,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2009,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2010,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2011,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2012,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2013,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2014,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2015,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2016,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2017,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2018,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2019,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2020,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2021,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2002,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2003,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2004,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2005,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2006,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2007,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2008,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2009,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2010,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2011,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2012,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2013,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2014,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2015,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2016,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2017,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2018,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2019,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2020,NA,NA,NA,NA
ESD,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Average Annual Employment,2021,NA,NA,NA,NA
PSRC,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2000,54994,NA,NA,NA
PSRC,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2001,55657,0.01205586063934238,663,"Seattle MD<br>2001: 55.7k, 1.2%"
PSRC,Seattle MD,"48-49,22","Transportation, Warehousing and Utilities",Mar Employment,2002,49398,-0.112456654149523,-6259,"Seattle MD<br>2002: 49.4k, -11.2%"
